JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456783.3313,8.1,,,Vis.,VFK,,80,83,2218JXL,LEIPZIG 130/650,,,Z,,,,U ORI,BAV,STD,,,,
2456783.96111,8.1,,,Vis.,SANG,,7.9,8.3,3722swv,,,,V,,,,U ORI,AAVSO,STD,,,,
2456785.5444,7.656,,,TG,SHS,,ensemble,000-BBK-220,11206BM,,0,4.362,V,,5.859,,U Ori,AAVSO,STD,,,,
2456787.6,8.1,,,Vis.,LZT,BW,NA,,NA,,,,V,,,,U ORI,AAVSO,STD,,,,
2456789.3611,8.2,,,Vis.,LCR,,"""77,80""",83,89,,,,V,,,,U ORI,AASABADELL,STD,,,,
2456793.3479,8.2,,,Vis.,VFK,,80,83,2218JXL,LEIPZIG 130/650,,,Z,,,,U ORI,BAV,STD,,,,
2456796.6,8.2,,,Vis.,LZT,BLV,NA,,NA,,,,V,,,,U ORI,AAVSO,STD,,,,
2456872.58,10.8,,,Vis.,BFO,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456883.9,11.1,,,Vis.,MOW,,109,112,10423GZ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456887.56,11.3,,,Vis.,BFO,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456893.599,11.6,,,Vis.,BLQ,,,,59.02,"""Haze,x170; R200""",,,V,,,,U ORI,BAA-VSS,STD,,,,BAAVSS
2456897.8,11.5,,,Vis.,MOW,,112,116,10423GZ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456897.9,11.1,,,Vis.,LZT,BVZ,NA,,NA,,,,V,,,,U ORI,AAVSO,STD,,,,
2456899.50,11.5,,,Vis.,HCS,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456899.60,11.3,,,Vis.,BFO,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456900.59,11.6,,,Vis.,BLQ,,,,59.02,"""Mean Magnitude,Averted Vision; R200""",,,V,,,,U ORI,BAA-VSS,STD,,,,BAAVSS
2456906.6563,11.6,,,Vis.,LCR,,109,"""118,120""",89,,,,V,,,,U ORI,AASABADELL,STD,,,,
2456907.9,12.0,,,Vis.,MOW,,118,120,10423GZ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456907.9125,11.1,,,Vis.,KMA,,110,116,SE1952,,,,V,,,,U ORI,AAVSO,STD,,,,
2456911.89492,11.292,0.008,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.54,V,17.694,18.359,,U ORI,VVS,STD,,,,
2456911.89519,11.310,0.008,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.54,V,17.702,18.370,,U ORI,VVS,STD,,,,
2456911.89556,12.855,0.034,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.54,V,18.050,19.021,,U ORI,VVS,STD,,,,
2456911.89575,12.862,0.033,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.54,V,18.050,19.010,,U ORI,VVS,STD,,,,
2456913.7,10.9,,,Vis.,SPAO,V,105,109,1102nfw,Near observing limit,,,V,,,,U ORI,UAI,STD,,,,
2456914.89278,11.381,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.51,V,17.918,18.568,,U ORI,VVS,STD,,,,
2456914.89297,11.388,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.51,V,17.862,18.513,,U ORI,VVS,STD,,,,
2456914.89332,13.039,0.022,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.51,V,17.361,18.304,,U ORI,VVS,STD,,,,
2456914.89361,13.033,0.024,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.50,V,17.375,18.321,,U ORI,VVS,STD,,,,
2456915.89215,11.421,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.50,V,17.765,18.427,,U ORI,VVS,STD,,,,
2456915.89235,11.403,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.50,V,17.730,18.395,,U ORI,VVS,STD,,,,
2456915.89270,13.018,0.021,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.50,V,17.306,18.263,,U ORI,VVS,STD,,,,
2456915.89299,13.019,0.020,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.50,V,17.297,18.276,,U ORI,VVS,STD,,,,
2456916.89144,11.416,0.016,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.49,V,17.693,18.385,,U ORI,VVS,STD,,,,
2456916.89163,11.399,0.016,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.49,V,17.697,18.379,,U ORI,VVS,STD,,,,
2456916.89198,13.144,0.051,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.49,V,17.302,18.253,,U ORI,VVS,STD,,,,
2456916.89227,13.071,0.050,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.49,V,17.301,18.291,,U ORI,VVS,STD,,,,
2456917.67292,12.0,,,Vis.,OCR,W,12.0,,1830bbz,,,,V,,,,U ORI,VVS,STD,,,,
2456919.59,12.4,,,Vis.,BFO,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456919.7,11.9,,,Vis.,MOW,,118,120,10423GZ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456919.8782,11.62,0.01,,V,MDW,,1024,10.46,041223,,0,1.225,V,,10.47,,U ORI,AAVSO,STD,,,,
2456919.88936,11.493,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.46,V,17.696,18.401,,U ORI,VVS,STD,,,,
2456919.88956,11.532,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.46,V,17.710,18.397,,U ORI,VVS,STD,,,,
2456919.88991,13.184,0.022,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.46,V,17.299,18.267,,U ORI,VVS,STD,,,,
2456919.89020,13.166,0.023,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.46,V,17.308,18.267,,U ORI,VVS,STD,,,,
2456920.88866,11.537,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.46,V,17.723,18.424,,U ORI,VVS,STD,,,,
2456920.88884,11.532,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.46,V,17.691,18.383,,U ORI,VVS,STD,,,,
2456920.88920,13.250,0.023,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.46,V,17.287,18.268,,U ORI,VVS,STD,,,,
2456920.88949,13.200,0.022,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.45,V,17.309,18.270,,U ORI,VVS,STD,,,,
2456921.88796,11.559,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.45,V,17.656,18.366,,U ORI,VVS,STD,,,,
2456921.88815,11.560,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.45,V,17.664,18.352,,U ORI,VVS,STD,,,,
2456921.88851,13.260,0.022,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.45,V,17.281,18.256,,U ORI,VVS,STD,,,,
2456921.88880,13.229,0.021,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.45,V,17.285,18.267,,U ORI,VVS,STD,,,,
2456922.88730,11.559,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.44,V,17.736,18.417,,U ORI,VVS,STD,,,,
2456922.88750,11.565,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.44,V,17.748,18.421,,U ORI,VVS,STD,,,,
2456922.88786,13.288,0.025,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.44,V,17.343,18.304,,U ORI,VVS,STD,,,,
2456922.88814,13.218,0.022,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.44,V,17.344,18.303,,U ORI,VVS,STD,,,,
2456923.6,12.0,,,Vis.,TPS,,000,,999999,,,,Z,,,,U ORI,MCSE,STD,,,,
2456923.88583,11.625,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.44,V,17.724,18.428,,U ORI,VVS,STD,,,,
2456923.88602,11.621,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.44,V,17.716,18.402,,U ORI,VVS,STD,,,,
2456923.88638,13.299,0.024,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.44,V,17.314,18.284,,U ORI,VVS,STD,,,,
2456923.88667,13.363,0.026,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.44,V,17.312,18.277,,U ORI,VVS,STD,,,,
2456924.88512,11.656,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.43,V,17.657,18.348,,U ORI,VVS,STD,,,,
2456924.88531,11.654,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.43,V,17.663,18.352,,U ORI,VVS,STD,,,,
2456924.88567,13.295,0.024,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.43,V,17.281,18.252,,U ORI,VVS,STD,,,,
2456924.88595,13.359,0.025,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.43,V,17.281,18.247,,U ORI,VVS,STD,,,,
2456925.619,12.3,,,Vis.,BLQ,,,,59.02,Averted Vision; R200,,,V,,,,U ORI,BAA-VSS,STD,,,,BAAVSS
2456925.88451,11.670,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.43,V,17.696,18.365,,U ORI,VVS,STD,,,,
2456925.88470,11.671,0.009,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.43,V,17.699,18.363,,U ORI,VVS,STD,,,,
2456925.88505,13.395,0.024,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.42,V,17.290,18.252,,U ORI,VVS,STD,,,,
2456925.88534,13.366,0.024,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.42,V,17.285,18.240,,U ORI,VVS,STD,,,,
2456926.5465,12.3,,,Vis.,LCR,,"""118,120""",125,89,,,,V,,,,U ORI,AASABADELL,STD,,,,
2456926.8611,11.9,,,Vis.,KMA,,"""110,116""","""123,128""",SE1952,,,,V,,,,U Ori,AAVSO,STD,,,,
2456926.88381,11.700,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.42,V,17.816,18.492,,U ORI,VVS,STD,,,,
2456926.88400,11.686,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.42,V,17.801,18.499,,U ORI,VVS,STD,,,,
2456926.88435,13.391,0.028,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.42,V,17.365,18.339,,U ORI,VVS,STD,,,,
2456926.88464,13.346,0.026,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.42,V,17.368,18.352,,U ORI,VVS,STD,,,,
2456927.50,11.9,,,Vis.,HCS,,000,,999999,,,,V,,,,U ORI,MCSE,STD,,,,
2456927.8613,11.79,0.01,,V,MDW,,1024,10.46,041223,,0,1.209,V,,10.47,,U ORI,AAVSO,STD,,,,
2456927.88308,11.735,0.014,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.42,V,18.275,18.965,,U ORI,VVS,STD,,,,
2456927.88328,11.718,0.014,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.41,V,18.261,18.977,,U ORI,VVS,STD,,,,
2456927.88362,13.443,0.046,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.41,V,17.910,18.859,,U ORI,VVS,STD,,,,
2456927.88391,13.422,0.048,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.41,V,17.970,18.947,,U ORI,VVS,STD,,,,
2456928.632,11.983,0.012,,TG,PJTA,,102,105,15155ALO,,0,1.326,V,10.237,10.483,,U ORI,URSA,STD,,,,
2456928.88485,11.701,0.025,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,19.165,19.791,,U ORI,VVS,STD,,,,
2456928.88503,11.736,0.022,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,18.949,19.620,,U ORI,VVS,STD,,,,
2456928.88537,13.499,0.073,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,18.406,19.359,,U ORI,VVS,STD,,,,
2456928.88566,13.296,0.059,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,18.376,19.308,,U ORI,VVS,STD,,,,
2456929.636,12.3,,,Vis.,VOL,,120,125,13611NQC,,,,Z,,,,U ORI,AAVSO,STD,,,,
2456929.88159,11.810,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.41,V,17.915,18.576,,U ORI,VVS,STD,,,,
2456929.88178,11.796,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.41,V,17.919,18.574,,U ORI,VVS,STD,,,,
2456929.88214,13.493,0.031,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.411,18.379,,U ORI,VVS,STD,,,,
2456929.88242,13.479,0.031,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.417,18.368,,U ORI,VVS,STD,,,,
2456929.89659,11.852,0.010,,V,KNAA,,125,127,13627LXS,,0,1.591,V,12.449,12.757,,U ORI,AAVSO,STD,,,,
2456930.87946,11.802,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.744,18.410,,U ORI,VVS,STD,,,,
2456930.87964,11.789,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.798,18.510,,U ORI,VVS,STD,,,,
2456930.88000,13.518,0.032,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.406,18.354,,U ORI,VVS,STD,,,,
2456930.88029,13.476,0.033,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.484,18.448,,U ORI,VVS,STD,,,,
2456931.88027,11.809,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.715,18.376,,U ORI,VVS,STD,,,,
2456931.88045,11.796,0.010,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.690,18.379,,U ORI,VVS,STD,,,,
2456931.88081,13.542,0.029,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.297,18.241,,U ORI,VVS,STD,,,,
2456931.88109,13.502,0.028,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.291,18.254,,U ORI,VVS,STD,,,,
2456932.511,12.3,,,Vis.,BLQ,,,,59.02,Averted Vision; R200,,,V,,,,U ORI,BAA-VSS,STD,,,,BAAVSS
2456932.87963,11.876,0.132,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,20.906,21.148,,U ORI,VVS,STD,,,,
2456932.87983,11.826,0.024,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,18.970,19.907,,U ORI,VVS,STD,,,,
2456932.88017,13.800,0.175,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.39,V,19.054,19.948,,U ORI,VVS,STD,,,,
2456932.88046,13.463,0.171,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.39,V,19.414,20.433,,U ORI,VVS,STD,,,,
2456933.766,<12.0,,,Vis.,PPL,,120W,,1071INQ," Clear. 6"" Newtonian",,,V,,,,U ORI,,STD,,,,
2456933.9,12.4,,,Vis.,MOW,,123,125,10423GZ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456934.87196,11.871,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.837,18.551,,U ORI,VVS,STD,,,,
2456934.87214,11.871,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.40,V,17.768,18.467,,U ORI,VVS,STD,,,,
2456934.87249,13.717,0.032,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.372,18.332,,U ORI,VVS,STD,,,,
2456934.87277,13.737,0.037,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.40,V,17.370,18.349,,U ORI,VVS,STD,,,,
2456935.75833,12.0,,,Vis.,MCPA,B,120,116,13103BJJ,,,,V,,,,U ORI,AAVSO,STD,,,,
2456935.87407,11.921,0.013,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,17.925,18.563,,U ORI,VVS,STD,,,,
2456935.87426,11.920,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,17.827,18.466,,U ORI,VVS,STD,,,,
2456935.87462,13.634,0.032,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.39,V,17.362,18.322,,U ORI,VVS,STD,,,,
2456935.87491,13.660,0.032,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.39,V,17.368,18.325,,U ORI,VVS,STD,,,,
2456936.87336,11.902,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,17.798,18.453,,U ORI,VVS,STD,,,,
2456936.87354,11.914,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.39,V,17.750,18.413,,U ORI,VVS,STD,,,,
2456936.87390,13.737,0.035,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.339,18.280,,U ORI,VVS,STD,,,,
2456936.87419,13.705,0.034,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.350,18.301,,U ORI,VVS,STD,,,,
2456937.87272,11.933,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.736,18.395,,U ORI,VVS,STD,,,,
2456937.87291,11.924,0.011,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.738,18.411,,U ORI,VVS,STD,,,,
2456937.87326,13.763,0.040,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.339,18.287,,U ORI,VVS,STD,,,,
2456937.87355,13.774,0.043,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.336,18.280,,U ORI,VVS,STD,,,,
2456938.87178,11.929,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.841,18.566,,U ORI,VVS,STD,,,,
2456938.87197,11.925,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.790,18.471,,U ORI,VVS,STD,,,,
2456938.87233,13.427,0.035,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.336,18.299,,U ORI,VVS,STD,,,,
2456938.87262,13.445,0.034,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.346,18.310,,U ORI,VVS,STD,,,,
2456938.8896,12.15,,,Vis.,KMA,,116,123,SE1952,,,,V,,,,U ORI,AAVSO,STD,,,,
2456939.6813,12.3,,,Vis.,LCR,,"""118,120""",125,89,,,,V,,,,U ORI,AASABADELL,STD,,,,
2456939.87115,11.981,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.713,18.417,,U ORI,VVS,STD,,,,
2456939.87134,11.940,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.704,18.390,,U ORI,VVS,STD,,,,
2456939.87170,13.718,0.096,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.309,18.269,,U ORI,VVS,STD,,,,
2456939.87199,13.680,0.100,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.307,18.261,,U ORI,VVS,STD,,,,
2456940.61,<11.5,,,Vis.,MED,,NA,,NA,,,,V,,,,U ORI,AAVSO,STD,,,,
2456940.86939,12.009,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.688,18.376,,U ORI,VVS,STD,,,,
2456940.86958,12.022,0.012,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.38,V,17.683,18.366,,U ORI,VVS,STD,,,,
2456940.86993,13.753,0.038,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.289,18.262,,U ORI,VVS,STD,,,,
2456940.87022,13.828,0.042,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.38,V,17.291,18.265,,U ORI,VVS,STD,,,,
2456941.86969,12.022,0.013,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.830,18.557,,U ORI,VVS,STD,,,,
2456941.86987,11.976,0.013,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.831,18.549,,U ORI,VVS,STD,,,,
2456941.87023,13.730,0.042,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.358,18.308,,U ORI,VVS,STD,,,,
2456941.87052,13.831,0.047,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.385,18.361,,U ORI,VVS,STD,,,,
2456942.60,<11.5,,,Vis.,MED,,NA,,NA,,,,V,,,,U ORI,AAVSO,STD,,,,
2456942.86900,12.003,0.017,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,18.076,18.784,,U ORI,VVS,STD,,,,
2456942.86919,12.018,0.015,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.958,18.692,,U ORI,VVS,STD,,,,
2456942.86954,13.834,0.046,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.387,18.359,,U ORI,VVS,STD,,,,
2456942.86983,13.882,0.052,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.397,18.345,,U ORI,VVS,STD,,,,
2456943.86841,12.020,0.016,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.791,18.475,,U ORI,VVS,STD,,,,
2456943.86861,12.058,0.016,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.757,18.454,,U ORI,VVS,STD,,,,
2456943.86897,13.765,0.055,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.353,18.310,,U ORI,VVS,STD,,,,
2456943.86926,13.939,0.063,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.351,18.296,,U ORI,VVS,STD,,,,
2456944.86762,12.052,0.015,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.752,18.440,,U ORI,VVS,STD,,,,
2456944.86781,12.060,0.015,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.751,18.430,,U ORI,VVS,STD,,,,
2456944.86817,13.932,0.063,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.354,18.317,,U ORI,VVS,STD,,,,
2456944.86846,13.859,0.058,,B,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.299  K = 11.213,0,1.37,V,17.373,18.327,,U ORI,VVS,STD,,,,
2456945.86704,12.082,0.014,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.912,18.629,,U ORI,VVS,STD,,,,
2456945.86722,12.108,0.014,,V,HMB,,000-BBK-430,000-BBK-396,,STANDARD MAG: C = 10.237  K = 10.884,0,1.37,V,17.893,18.609,,U ORI,VVS,STD,,,,
